t,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pressure_hpa,label,category,session_num,source
127.24,-0.183,-0.958,0.185,2.0,13.0,5.0,567.6359923634628,idle_standing,adl,5,real_hardware
127.245,-0.179,-0.996,0.195,8.25,14.875,-5.375,567.6359923634628,idle_standing,adl,5,real_hardware
127.25,-0.175,-0.976,0.197,7.75,15.75,-5.75,567.651491272611,idle_standing,adl,5,real_hardware
127.255,-0.181,-0.966,0.191,3.875,15.625,1.625,567.641001109321,idle_standing,adl,5,real_hardware
127.26,-0.179,-1.011,0.195,-7.25,8.5,2.125,567.641001109321,idle_standing,adl,5,real_hardware
127.265,-0.197,-1.011,0.193,-3.5,16.875,0.75,567.6255020719896,idle_standing,adl,5,real_hardware
127.27,-0.179,-1.011,0.197,-11.375,16.125,3.125,567.6255020719896,idle_standing,adl,5,real_hardware
127.275,-0.183,-0.994,0.193,2.125,14.875,-0.5,567.641001109321,idle_standing,adl,5,real_hardware
127.28,-0.175,-0.998,0.193,-11.5,12.5,-5.375,567.641001109321,idle_standing,adl,5,real_hardware
127.285,-0.162,-0.996,0.195,-3.0,12.25,-3.25,567.6255020719896,idle_standing,adl,5,real_hardware
127.29,-0.14,-0.998,0.197,-0.375,18.625,-0.875,567.641001109321,idle_standing,adl,5,real_hardware
127.295,-0.138,-0.98,0.195,-7.0,3.875,2.625,567.641001109321,idle_standing,adl,5,real_hardware
127.3,-0.125,-0.996,0.199,2.5,4.875,-2.375,567.6255020719896,idle_standing,adl,5,real_hardware
127.305,-0.134,-0.994,0.199,4.125,0.875,0.375,567.641001109321,idle_standing,adl,5,real_hardware
127.31,-0.164,-1.005,0.195,-7.25,4.25,-1.875,567.641001109321,idle_standing,adl,5,real_hardware
127.315,-0.156,-1.021,0.197,1.125,-4.875,8.875,567.641001109321,idle_standing,adl,5,real_hardware
127.32,-0.152,-1.025,0.195,-3.75,-7.125,10.5,567.641001109321,idle_standing,adl,5,real_hardware
127.325,-0.146,-1.027,0.201,-3.125,-3.5,7.5,567.641001109321,idle_standing,adl,5,real_hardware
127.33,-0.167,-1.007,0.193,-10.0,-7.375,-0.625,567.641001109321,idle_standing,adl,5,real_hardware
127.335,-0.162,-1.001,0.191,-8.125,-15.625,-2.25,567.641001109321,idle_standing,adl,5,real_hardware
127.34,-0.162,-1.011,0.191,3.875,-4.5,0.125,567.641001109321,idle_standing,adl,5,real_hardware
127.345,-0.14,-1.013,0.191,-14.375,-15.125,12.875,567.641001109321,idle_standing,adl,5,real_hardware
127.35,-0.126,-1.033,0.195,0.625,-10.125,10.625,567.641001109321,idle_standing,adl,5,real_hardware
127.355,-0.101,-1.011,0.207,-14.625,-21.75,5.875,567.6359923634628,idle_standing,adl,5,real_hardware
127.36,-0.101,-1.013,0.222,-8.125,-13.75,5.625,567.641001109321,idle_standing,adl,5,real_hardware
127.365,-0.107,-1.003,0.193,-6.75,-10.625,7.875,567.641001109321,idle_standing,adl,5,real_hardware
127.37,-0.113,-1.003,0.193,-6.5,-15.0,1.125,567.6255020719896,idle_standing,adl,5,real_hardware
127.375,-0.125,-0.98,0.187,-1.75,-12.5,3.875,567.6255020719896,idle_standing,adl,5,real_hardware
127.38,-0.142,-0.974,0.181,-3.75,-11.0,5.125,567.6255020719896,idle_standing,adl,5,real_hardware
127.385,-0.14,-0.972,0.191,-1.5,-19.875,1.125,567.6255020719896,idle_standing,adl,5,real_hardware
127.39,-0.187,-0.976,0.187,-6.5,-19.125,7.25,567.6255020719896,idle_standing,adl,5,real_hardware
127.395,-0.203,-0.99,0.191,-3.875,-23.25,4.5,567.641001109321,idle_standing,adl,5,real_hardware
127.4,-0.199,-0.99,0.193,-7.875,-12.0,-2.75,567.641001109321,idle_standing,adl,5,real_hardware
127.405,-0.201,-0.99,0.191,-6.25,-21.125,-3.0,567.641001109321,idle_standing,adl,5,real_hardware
127.41,-0.193,-0.978,0.189,0.625,-18.125,0.875,567.641001109321,idle_standing,adl,5,real_hardware
127.415,-0.195,-0.982,0.191,-4.0,-26.0,6.25,567.6359923634628,idle_standing,adl,5,real_hardware
127.42,-0.197,-0.996,0.187,1.5,-21.25,0.125,567.63098367304,idle_standing,adl,5,real_hardware
127.425,-0.191,-0.998,0.189,-2.375,-21.75,7.25,567.6359923634628,idle_standing,adl,5,real_hardware
127.43,-0.185,-0.994,0.191,-5.5,-21.5,2.875,567.63098367304,idle_standing,adl,5,real_hardware
127.435,-0.177,-1.023,0.203,2.125,-22.875,6.5,567.63098367304,idle_standing,adl,5,real_hardware
127.44,-0.187,-1.017,0.216,-0.25,-18.5,6.25,567.6464824454804,idle_standing,adl,5,real_hardware
127.445,-0.201,-1.015,0.207,-1.625,-21.375,12.875,567.651491272611,idle_standing,adl,5,real_hardware
127.45,-0.171,-1.003,0.208,-4.75,-21.625,0.5,567.641001109321,idle_standing,adl,5,real_hardware
127.455,-0.16,-0.98,0.201,-0.25,-17.375,-2.25,567.641001109321,idle_standing,adl,5,real_hardware
127.46,-0.181,-0.982,0.197,-5.25,-27.375,8.375,567.6359923634628,idle_standing,adl,5,real_hardware
127.465,-0.189,-0.994,0.193,-6.875,-18.0,9.25,567.6359923634628,idle_standing,adl,5,real_hardware
127.47,-0.201,-0.996,0.199,-0.875,-18.625,8.875,567.641001109321,idle_standing,adl,5,real_hardware
127.475,-0.212,-1.005,0.195,-0.875,-20.125,9.0,567.641001109321,idle_standing,adl,5,real_hardware
127.48,-0.207,-1.001,0.203,-7.5,-23.0,3.625,567.641001109321,idle_standing,adl,5,real_hardware
127.485,-0.197,-0.996,0.207,-9.625,-25.625,10.375,567.6359923634628,idle_standing,adl,5,real_hardware
127.49,-0.214,-1.007,0.193,-7.625,-21.375,1.375,567.6359923634628,idle_standing,adl,5,real_hardware
127.495,-0.22,-1.009,0.191,-9.0,-19.875,6.25,567.656500155178,idle_standing,adl,5,real_hardware
127.5,-0.214,-1.001,0.191,-11.375,-17.875,6.875,567.651491272611,idle_standing,adl,5,real_hardware
127.505,-0.195,-0.998,0.185,-6.75,-24.0,2.25,567.6359923634628,idle_standing,adl,5,real_hardware
127.51,-0.195,-0.984,0.171,-5.375,-21.125,3.5,567.6359923634628,idle_standing,adl,5,real_hardware
127.515,-0.205,-0.984,0.164,-9.625,-15.625,8.375,567.6359923634628,idle_standing,adl,5,real_hardware
127.52,-0.208,-0.97,0.164,-7.625,-12.125,4.25,567.6359923634628,idle_standing,adl,5,real_hardware
127.525,-0.187,-0.951,0.171,-4.5,-14.25,3.5,567.6359923634628,idle_standing,adl,5,real_hardware
127.53,-0.173,-0.958,0.183,-10.875,-9.0,-0.5,567.6464824454804,idle_standing,adl,5,real_hardware
127.535,-0.175,-0.953,0.187,-6.125,-13.75,-7.0,567.6464824454804,idle_standing,adl,5,real_hardware
127.54,-0.169,-0.962,0.187,1.625,-15.375,3.875,567.63098367304,idle_standing,adl,5,real_hardware
127.545,-0.197,-0.945,0.173,-6.625,-15.875,3.375,567.6154849091249,idle_standing,adl,5,real_hardware
127.55,-0.23,-0.951,0.169,-7.0,-10.125,0.875,567.6154849091249,idle_standing,adl,5,real_hardware
127.555,-0.218,-0.945,0.179,-6.625,-14.875,2.875,567.63098367304,idle_standing,adl,5,real_hardware
127.56,-0.203,-0.951,0.185,-9.75,-17.875,7.625,567.63098367304,idle_standing,adl,5,real_hardware
127.565,-0.197,-0.96,0.179,-5.125,-20.125,-2.125,567.63098367304,idle_standing,adl,5,real_hardware
127.57,-0.193,-0.968,0.191,-2.25,-17.375,7.5,567.63098367304,idle_standing,adl,5,real_hardware
127.575,-0.207,-0.968,0.185,-11.5,-9.5,3.875,567.63098367304,idle_standing,adl,5,real_hardware
127.58,-0.185,-0.962,0.185,3.375,-15.375,-3.875,567.63098367304,idle_standing,adl,5,real_hardware
127.585,-0.187,-0.951,0.191,9.25,-10.375,-12.375,567.63098367304,idle_standing,adl,5,real_hardware
127.59,-0.193,-0.957,0.189,-7.125,-7.25,7.625,567.63098367304,idle_standing,adl,5,real_hardware
127.595,-0.191,-0.962,0.189,2.0,-11.125,8.25,567.63098367304,idle_standing,adl,5,real_hardware
127.6,-0.183,-0.955,0.191,3.75,-15.875,9.0,567.63098367304,idle_standing,adl,5,real_hardware
127.605,-0.187,-0.958,0.193,1.5,-12.375,-4.0,567.6464824454804,idle_standing,adl,5,real_hardware
127.61,-0.195,-0.96,0.191,-0.25,-12.625,-0.625,567.6464824454804,idle_standing,adl,5,real_hardware
127.615,-0.193,-0.96,0.187,1.75,-4.375,-4.0,567.6259750380518,idle_standing,adl,5,real_hardware
127.62,-0.203,-0.97,0.193,-0.875,-14.75,-2.875,567.6259750380518,idle_standing,adl,5,real_hardware
127.625,-0.195,-0.972,0.191,-3.0,-8.625,4.25,567.63098367304,idle_standing,adl,5,real_hardware
127.63,-0.199,-0.972,0.189,-1.75,-15.5,5.375,567.63098367304,idle_standing,adl,5,real_hardware
127.635,-0.185,-0.978,0.189,0.875,-10.5,5.875,567.63098367304,idle_standing,adl,5,real_hardware
127.64,-0.185,-0.974,0.191,6.625,-2.875,10.875,567.63098367304,idle_standing,adl,5,real_hardware
127.645,-0.187,-0.988,0.193,3.75,-12.25,7.875,567.63098367304,idle_standing,adl,5,real_hardware
127.65,-0.191,-0.99,0.191,2.75,-10.0,8.625,567.63098367304,idle_standing,adl,5,real_hardware
127.655,-0.207,-0.978,0.191,-2.875,-5.875,4.0,567.63098367304,idle_standing,adl,5,real_hardware
127.66,-0.21,-0.974,0.191,2.25,-3.125,2.375,567.6259750380518,idle_standing,adl,5,real_hardware
127.665,-0.21,-0.978,0.191,6.25,-14.25,0.125,567.6259750380518,idle_standing,adl,5,real_hardware
127.67,-0.208,-0.966,0.191,1.75,-7.25,8.625,567.6259750380518,idle_standing,adl,5,real_hardware
127.675,-0.203,-0.978,0.193,4.5,-3.625,0.125,567.6259750380518,idle_standing,adl,5,real_hardware
127.68,-0.175,-0.978,0.195,-2.625,-11.0,4.375,567.6259750380518,idle_standing,adl,5,real_hardware
127.685,-0.166,-0.99,0.195,0.25,-8.375,5.25,567.63098367304,idle_standing,adl,5,real_hardware
127.69,-0.173,-0.994,0.197,-0.5,-11.5,0.625,567.63098367304,idle_standing,adl,5,real_hardware
127.695,-0.191,-0.982,0.197,-0.75,-9.875,0.75,567.63098367304,idle_standing,adl,5,real_hardware
127.7,-0.197,-0.978,0.197,0.0,-3.75,5.75,567.6359923634628,idle_standing,adl,5,real_hardware
127.705,-0.195,-0.968,0.195,3.5,-5.5,1.125,567.6359923634628,idle_standing,adl,5,real_hardware
127.71,-0.185,-0.964,0.195,4.875,-6.125,3.125,567.6359923634628,idle_standing,adl,5,real_hardware
127.715,-0.185,-0.964,0.193,0.0,-3.0,2.25,567.63098367304,idle_standing,adl,5,real_hardware
127.72,-0.175,-0.964,0.193,-3.25,-9.125,2.0,567.6359923634628,idle_standing,adl,5,real_hardware
127.725,-0.173,-0.968,0.193,6.125,-10.875,7.25,567.63098367304,idle_standing,adl,5,real_hardware
127.73,-0.166,-0.972,0.197,-3.125,-10.0,8.375,567.63098367304,idle_standing,adl,5,real_hardware
127.735,-0.179,-0.974,0.197,-2.625,-7.875,-0.125,567.6259750380518,idle_standing,adl,5,real_hardware
127.74,-0.177,-0.968,0.193,3.875,-5.25,-2.375,567.6259750380518,idle_standing,adl,5,real_hardware
127.745,-0.185,-0.97,0.195,-5.375,-14.25,4.5,567.6259750380518,idle_standing,adl,5,real_hardware
127.75,-0.189,-0.964,0.195,7.25,-7.375,-6.25,567.6259750380518,idle_standing,adl,5,real_hardware
127.755,-0.187,-0.964,0.193,5.0,-4.625,5.75,567.6414736737859,idle_standing,adl,5,real_hardware
127.76,-0.185,-0.97,0.193,5.5,-13.875,16.5,567.6414736737859,idle_standing,adl,5,real_hardware
127.765,-0.191,-0.978,0.195,5.375,-9.0,13.5,567.6414736737859,idle_standing,adl,5,real_hardware
127.77,-0.195,-0.99,0.201,-0.5,-2.5,7.875,567.6414736737859,idle_standing,adl,5,real_hardware
127.775,-0.187,-0.996,0.205,4.875,-8.375,6.0,567.6414736737859,idle_standing,adl,5,real_hardware
127.78,-0.177,-0.996,0.21,5.875,-10.875,6.625,567.6414736737859,idle_standing,adl,5,real_hardware
127.785,-0.167,-1.0,0.216,1.25,-10.5,4.5,567.6414736737859,idle_standing,adl,5,real_hardware
127.79,-0.158,-0.998,0.226,5.375,-6.25,2.75,567.6414736737859,idle_standing,adl,5,real_hardware
127.795,-0.15,-1.009,0.232,4.5,-3.125,8.375,567.6259750380518,idle_standing,adl,5,real_hardware
127.8,-0.156,-1.019,0.22,3.625,-16.5,7.375,567.6259750380518,idle_standing,adl,5,real_hardware
127.805,-0.158,-1.025,0.218,1.75,-12.375,2.5,567.6414736737859,idle_standing,adl,5,real_hardware
127.81,-0.156,-1.019,0.212,-0.875,-6.125,-5.25,567.6414736737859,idle_standing,adl,5,real_hardware
127.815,-0.15,-1.013,0.199,-1.75,-11.5,-5.75,567.6414736737859,idle_standing,adl,5,real_hardware
127.82,-0.142,-1.0,0.201,0.0,-16.375,-8.5,567.6414736737859,idle_standing,adl,5,real_hardware
127.825,-0.14,-1.003,0.195,-2.5,-7.125,3.75,567.636464957527,idle_standing,adl,5,real_hardware
127.83,-0.148,-1.0,0.193,1.625,-7.25,-1.5,567.636464957527,idle_standing,adl,5,real_hardware
127.835,-0.154,-1.0,0.193,-1.5,-13.125,2.25,567.636464957527,idle_standing,adl,5,real_hardware
127.84,-0.15,-0.992,0.193,-3.25,-18.0,-1.125,567.636464957527,idle_standing,adl,5,real_hardware
127.845,-0.175,-0.994,0.191,-7.75,-12.625,-1.125,567.6259750380518,idle_standing,adl,5,real_hardware
127.85,-0.187,-0.982,0.191,-7.25,-10.75,1.875,567.6259750380518,idle_standing,adl,5,real_hardware
127.855,-0.205,-0.982,0.193,2.375,-7.5,-1.5,567.6209664584978,idle_standing,adl,5,real_hardware
127.86,-0.201,-0.976,0.193,4.5,-8.5,-3.625,567.6259750380518,idle_standing,adl,5,real_hardware
127.865,-0.181,-0.982,0.195,2.75,-9.125,-5.5,567.6209664584978,idle_standing,adl,5,real_hardware
127.87,-0.167,-0.996,0.193,3.25,-11.625,-10.25,567.6209664584978,idle_standing,adl,5,real_hardware
127.875,-0.16,-0.994,0.193,4.375,-4.25,-4.75,567.6414736737859,idle_standing,adl,5,real_hardware
127.88,-0.148,-1.0,0.193,2.375,-13.25,2.25,567.6464824454804,idle_standing,adl,5,real_hardware
127.885,-0.125,-0.996,0.197,3.75,-7.375,-6.875,567.6414736737859,idle_standing,adl,5,real_hardware
127.89,-0.14,-1.003,0.193,-4.625,-16.5,0.5,567.6259750380518,idle_standing,adl,5,real_hardware
127.895,-0.125,-1.003,0.195,-0.25,-12.75,-9.25,567.63098367304,idle_standing,adl,5,real_hardware
127.9,-0.138,-0.998,0.193,-4.0,-11.25,-7.375,567.6259750380518,idle_standing,adl,5,real_hardware
127.905,-0.164,-0.97,0.191,-1.75,-12.125,2.25,567.6209664584978,idle_standing,adl,5,real_hardware
127.91,-0.16,-0.943,0.185,-2.0,-6.5,-5.75,567.6159579343774,idle_standing,adl,5,real_hardware
127.915,-0.169,-0.945,0.195,-7.0,-4.75,-10.125,567.6159579343774,idle_standing,adl,5,real_hardware
127.92,-0.166,-0.953,0.205,-2.625,-1.375,-3.0,567.6004595805764,idle_standing,adl,5,real_hardware
127.925,-0.179,-0.958,0.199,4.375,-6.0,-2.75,567.6004595805764,idle_standing,adl,5,real_hardware
127.93,-0.197,-0.972,0.201,5.375,-9.0,-4.875,567.6054679679934,idle_standing,adl,5,real_hardware
127.935,-0.177,-0.974,0.193,5.375,-6.25,-5.125,567.6054679679934,idle_standing,adl,5,real_hardware
127.94,-0.171,-0.996,0.193,5.375,-7.875,-8.375,567.6054679679934,idle_standing,adl,5,real_hardware
127.945,-0.175,-1.017,0.193,5.0,-9.75,-8.0,567.6104764108428,idle_standing,adl,5,real_hardware
127.95,-0.136,-1.033,0.193,2.5,-3.375,6.5,567.6154849091249,idle_standing,adl,5,real_hardware
127.955,-0.111,-1.017,0.193,-4.75,-5.875,10.625,567.6154849091249,idle_standing,adl,5,real_hardware
127.96,-0.105,-1.017,0.193,-6.0,-3.75,1.875,567.6204934628403,idle_standing,adl,5,real_hardware
127.965,-0.117,-1.013,0.199,8.0,-0.875,-7.375,567.6359923634628,idle_standing,adl,5,real_hardware
127.97,-0.126,-0.998,0.201,0.375,1.125,1.125,567.6359923634628,idle_standing,adl,5,real_hardware
127.975,-0.128,-1.0,0.195,-3.0,-11.125,-0.625,567.6359923634628,idle_standing,adl,5,real_hardware
127.98,-0.136,-0.988,0.195,-3.0,-14.0,0.875,567.6154849091249,idle_standing,adl,5,real_hardware
127.985,-0.148,-0.984,0.195,1.25,-0.75,-7.625,567.5904429720379,idle_standing,adl,5,real_hardware
127.99,-0.14,-0.972,0.195,-2.125,-6.875,3.875,567.6109494656904,idle_standing,adl,5,real_hardware
127.995,-0.142,-0.984,0.195,0.75,-1.875,-7.75,567.6159579343774,idle_standing,adl,5,real_hardware
128.0,-0.136,-1.001,0.197,-8.0,-12.625,3.375,567.6209664584978,idle_standing,adl,5,real_hardware
128.005,-0.13,-0.998,0.203,3.0,-1.5,-6.125,567.6414736737859,idle_standing,adl,5,real_hardware
128.01,-0.13,-1.0,0.193,4.5,-12.5,-10.0,567.6464824454804,idle_standing,adl,5,real_hardware
128.015,-0.134,-0.998,0.195,-3.5,-10.875,-2.875,567.63098367304,idle_standing,adl,5,real_hardware
128.02,-0.138,-0.988,0.195,-3.375,-11.25,-7.125,567.6359923634628,idle_standing,adl,5,real_hardware
128.025,-0.148,-0.982,0.191,-2.0,-12.125,-1.0,567.6359923634628,idle_standing,adl,5,real_hardware
128.03,-0.144,-0.978,0.195,5.5,1.125,-3.5,567.6359923634628,idle_standing,adl,5,real_hardware
128.035,-0.144,-0.982,-0.031,-11.875,-4.125,-2.75,567.6359923634628,idle_standing,adl,5,real_hardware
128.04,-0.13,-0.976,0.195,-8.375,-9.875,-1.75,567.6359923634628,idle_standing,adl,5,real_hardware
128.045,-0.126,-0.978,0.197,-1.0,-7.25,-0.5,567.6359923634628,idle_standing,adl,5,real_hardware
128.05,-0.136,-0.972,0.197,0.375,-2.625,0.375,567.6204934628403,idle_standing,adl,5,real_hardware
128.055,-0.146,-0.978,0.195,-0.25,-9.75,3.875,567.6255020719896,idle_standing,adl,5,real_hardware
128.06,-0.144,-0.976,0.193,-3.375,-0.125,-2.625,567.641001109321,idle_standing,adl,5,real_hardware
128.065,-0.134,-0.966,0.195,2.875,-6.5,-5.375,567.641001109321,idle_standing,adl,5,real_hardware
128.07,-0.138,-0.97,0.199,-1.0,-12.5,-2.375,567.641001109321,idle_standing,adl,5,real_hardware
128.075,-0.123,-0.966,0.195,-2.0,-7.75,7.875,567.641001109321,idle_standing,adl,5,real_hardware
128.08,-0.115,-0.976,0.193,8.125,-9.5,6.0,567.6359923634628,idle_standing,adl,5,real_hardware
128.085,-0.128,-0.98,0.195,-2.5,-10.75,2.75,567.6359923634628,idle_standing,adl,5,real_hardware
128.09,-0.134,-0.986,0.201,2.5,-16.375,1.5,567.6359923634628,idle_standing,adl,5,real_hardware
128.095,-0.136,-0.99,0.197,1.75,-10.5,7.125,567.63098367304,idle_standing,adl,5,real_hardware
128.1,-0.16,-0.998,0.193,-5.0,-5.875,1.375,567.651491272611,idle_standing,adl,5,real_hardware
128.105,-0.181,-0.998,0.193,-6.25,-4.75,0.5,567.6359923634628,idle_standing,adl,5,real_hardware
128.11,-0.152,-1.009,0.197,-6.125,-11.5,2.125,567.6359923634628,idle_standing,adl,5,real_hardware
128.115,-0.154,-1.019,0.197,0.625,-11.875,-0.375,567.6204934628403,idle_standing,adl,5,real_hardware
128.12,-0.152,-1.021,0.193,2.75,-13.625,3.625,567.6204934628403,idle_standing,adl,5,real_hardware
128.125,-0.148,-1.021,0.195,-3.5,-8.5,-6.375,567.6204934628403,idle_standing,adl,5,real_hardware
128.13,-0.158,-1.015,0.195,-7.875,-11.0,4.125,567.6154849091249,idle_standing,adl,5,real_hardware
128.135,-0.148,-0.998,0.193,-6.5,-5.125,-1.125,567.6154849091249,idle_standing,adl,5,real_hardware
128.14,-0.126,-0.996,0.193,-9.75,-10.0,-1.625,567.6154849091249,idle_standing,adl,5,real_hardware
128.145,-0.105,-0.992,0.191,-5.375,-5.5,1.375,567.6154849091249,idle_standing,adl,5,real_hardware
128.15,-0.117,-0.988,0.193,-8.25,-10.5,-4.75,567.63098367304,idle_standing,adl,5,real_hardware
128.155,-0.14,-0.978,0.195,-5.125,-18.0,0.875,567.63098367304,idle_standing,adl,5,real_hardware
128.16,-0.15,-0.976,0.195,-0.75,-8.375,-4.5,567.6259750380518,idle_standing,adl,5,real_hardware
128.165,-0.166,-0.974,0.195,-3.625,-13.125,-1.875,567.63098367304,idle_standing,adl,5,real_hardware
128.17,-0.171,-0.984,0.191,-3.125,-5.875,-6.25,567.63098367304,idle_standing,adl,5,real_hardware
128.175,-0.158,-1.005,0.191,-3.125,-13.25,-3.375,567.63098367304,idle_standing,adl,5,real_hardware
128.18,-0.128,-1.015,0.185,-4.0,-18.25,4.5,567.6359923634628,idle_standing,adl,5,real_hardware
128.185,-0.152,-1.009,0.191,1.25,-6.125,-1.25,567.6359923634628,idle_standing,adl,5,real_hardware
128.19,-0.14,-1.011,0.191,-6.375,-10.25,4.0,567.6204934628403,idle_standing,adl,5,real_hardware
128.195,-0.146,-0.998,0.191,9.125,-5.0,-1.375,567.6255020719896,idle_standing,adl,5,real_hardware
128.2,-0.144,-0.994,0.191,-6.125,-7.75,-3.5,567.641001109321,idle_standing,adl,5,real_hardware
128.205,-0.117,-0.99,0.191,1.625,-2.625,-5.625,567.641001109321,idle_standing,adl,5,real_hardware
128.21,-0.103,-0.976,0.193,3.5,-10.5,-2.625,567.641001109321,idle_standing,adl,5,real_hardware
128.215,-0.126,-0.97,0.193,-0.375,-0.75,-4.875,567.641001109321,idle_standing,adl,5,real_hardware
128.22,-0.146,-0.957,0.193,1.5,-1.5,2.5,567.641001109321,idle_standing,adl,5,real_hardware
128.225,-0.191,-0.943,0.191,-5.125,-9.375,-3.25,567.6255020719896,idle_standing,adl,5,real_hardware
128.23,-0.187,-0.935,0.193,1.125,3.25,-4.5,567.641001109321,idle_standing,adl,5,real_hardware
128.235,-0.189,-0.945,0.193,-0.125,-0.25,3.75,567.641001109321,idle_standing,adl,5,real_hardware
128.24,-0.189,-0.953,0.193,-3.375,-0.625,-1.375,567.641001109321,idle_standing,adl,5,real_hardware
128.245,-0.166,-0.97,0.193,3.625,0.125,-4.625,567.641001109321,idle_standing,adl,5,real_hardware
128.25,-0.169,-0.982,0.193,-7.5,6.125,-4.625,567.641001109321,idle_standing,adl,5,real_hardware
128.255,-0.185,-0.986,0.193,6.125,-4.75,0.75,567.641001109321,idle_standing,adl,5,real_hardware
128.26,-0.187,-0.998,0.199,-6.0,6.75,6.0,567.641001109321,idle_standing,adl,5,real_hardware
128.265,-0.197,-0.998,0.216,2.5,9.375,-4.0,567.6460099106149,idle_standing,adl,5,real_hardware
128.27,-0.152,-1.0,0.193,12.5,-5.75,4.125,567.641001109321,idle_standing,adl,5,real_hardware
128.275,-0.164,-0.992,0.23,4.0,12.75,-8.875,567.641001109321,idle_standing,adl,5,real_hardware
128.28,-0.142,-0.98,0.197,4.75,4.25,-3.625,567.6460099106149,idle_standing,adl,5,real_hardware
128.285,-0.134,-0.972,0.203,3.75,13.125,-5.125,567.641001109321,idle_standing,adl,5,real_hardware
128.29,-0.123,-0.97,0.212,-3.625,3.875,-3.0,567.6460099106149,idle_standing,adl,5,real_hardware
128.295,-0.126,-0.974,0.214,7.5,8.75,-5.75,567.6460099106149,idle_standing,adl,5,real_hardware
128.3,-0.142,-0.978,0.207,6.875,3.5,-1.875,567.6255020719896,idle_standing,adl,5,real_hardware
128.305,-0.138,-0.984,0.179,0.125,-3.625,1.625,567.6359923634628,idle_standing,adl,5,real_hardware
128.31,-0.109,-0.99,0.181,-0.25,2.125,1.75,567.6359923634628,idle_standing,adl,5,real_hardware
128.315,-0.121,-0.974,0.193,-4.125,4.375,-8.5,567.63098367304,idle_standing,adl,5,real_hardware
128.32,-0.138,-0.972,0.193,2.25,5.625,-1.0,567.63098367304,idle_standing,adl,5,real_hardware
128.325,-0.16,-0.966,0.191,-4.0,4.375,-3.625,567.6259750380518,idle_standing,adl,5,real_hardware
128.33,-0.156,-0.97,0.191,-7.25,-4.75,-5.0,567.6259750380518,idle_standing,adl,5,real_hardware
128.335,-0.144,-0.974,0.191,4.25,11.75,-15.0,567.6259750380518,idle_standing,adl,5,real_hardware
128.34,-0.166,-0.974,0.193,6.25,0.5,-1.25,567.6259750380518,idle_standing,adl,5,real_hardware
128.345,-0.179,-0.986,0.191,4.0,9.625,-3.375,567.6259750380518,idle_standing,adl,5,real_hardware
128.35,-0.158,-0.988,0.193,9.375,5.875,-1.125,567.6209664584978,idle_standing,adl,5,real_hardware
128.355,-0.156,-1.001,0.195,10.875,-0.125,-4.875,567.6209664584978,idle_standing,adl,5,real_hardware
128.36,-0.144,-1.013,0.191,0.125,6.0,-2.375,567.6209664584978,idle_standing,adl,5,real_hardware
128.365,-0.128,-1.025,0.193,3.5,7.375,-5.25,567.6209664584978,idle_standing,adl,5,real_hardware
128.37,-0.105,-1.027,0.193,2.875,4.0,0.75,567.6209664584978,idle_standing,adl,5,real_hardware
128.375,-0.132,-1.023,0.199,-2.5,8.75,-0.625,567.6209664584978,idle_standing,adl,5,real_hardware
128.38,-0.126,-1.011,0.197,-7.625,-0.375,-0.25,567.636464957527,idle_standing,adl,5,real_hardware
128.385,-0.103,-1.007,0.199,4.375,6.75,3.875,567.6414736737859,idle_standing,adl,5,real_hardware
128.39,-0.105,-1.009,0.195,-2.125,3.875,-1.375,567.636464957527,idle_standing,adl,5,real_hardware
128.395,-0.134,-1.001,0.195,1.375,1.75,-0.375,567.6414736737859,idle_standing,adl,5,real_hardware
128.4,-0.142,-0.992,0.205,1.875,2.375,-4.625,567.6414736737859,idle_standing,adl,5,real_hardware
128.405,-0.134,-0.974,0.193,2.625,11.5,-4.75,567.6414736737859,idle_standing,adl,5,real_hardware
128.41,-0.128,-0.966,0.195,4.5,5.375,-2.875,567.6259750380518,idle_standing,adl,5,real_hardware
128.415,-0.128,-0.968,0.199,1.625,-5.75,3.875,567.6259750380518,idle_standing,adl,5,real_hardware
128.42,-0.117,-0.966,0.193,-5.25,-7.875,-5.125,567.6259750380518,idle_standing,adl,5,real_hardware
128.425,-0.158,-0.974,0.224,-0.125,-1.25,4.5,567.636464957527,idle_standing,adl,5,real_hardware
128.43,-0.191,-0.972,0.199,-1.75,-2.375,-2.25,567.6159579343774,idle_standing,adl,5,real_hardware
128.435,-0.162,-1.001,0.171,3.875,3.5,-5.875,567.6159579343774,idle_standing,adl,5,real_hardware
128.44,-0.142,-0.996,0.193,3.0,-8.75,4.125,567.6209664584978,idle_standing,adl,5,real_hardware
128.445,-0.123,-0.982,0.205,3.125,-7.0,1.375,567.6259750380518,idle_standing,adl,5,real_hardware
128.45,-0.093,-0.988,0.199,-3.5,0.375,-2.875,567.6464824454804,idle_standing,adl,5,real_hardware
128.455,-0.148,-0.976,0.195,2.625,0.625,2.75,567.6464824454804,idle_standing,adl,5,real_hardware
128.46,-0.148,-0.97,0.191,-1.75,5.0,1.0,567.651491272611,idle_standing,adl,5,real_hardware
128.465,-0.142,-0.957,0.193,5.25,2.125,-3.0,567.656500155178,idle_standing,adl,5,real_hardware
128.47,-0.126,-0.96,0.193,4.5,-5.75,0.125,567.656500155178,idle_standing,adl,5,real_hardware
